query_id,category,method,conversation,csv_candidates,cass_candidates,neo4j_candidates,candidate_match,top10_exact_match_cass,top10_exact_match_neo4j,csv_top10,cass_top10,neo4j_top10
conv-26_qa_125,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_13_D13:6;conv-26_session_10_D10:15;conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_13_D13:4;conv-26_session_13_D13:5;conv-26_session_13_D13:8;conv-26_session_14_D14:22;conv-26_session_14_D14:28;conv-26_session_14_D14:3,conv-26_session_13_D13:6;conv-26_session_10_D10:15;conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_13_D13:4;conv-26_session_13_D13:5;conv-26_session_13_D13:8;conv-26_session_14_D14:22;conv-26_session_14_D14:28;conv-26_session_14_D14:3,conv-26_session_13_D13:6;conv-26_session_10_D10:15;conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_13_D13:4;conv-26_session_13_D13:5;conv-26_session_13_D13:8;conv-26_session_14_D14:22;conv-26_session_14_D14:28;conv-26_session_14_D14:3
conv-26_qa_126,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_13_D13:7;conv-26_session_15_D15:4;conv-26_session_18_D18:17;conv-26_session_1_D1:4;conv-26_session_8_D8:22;conv-26_session_10_D10:15;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6,conv-26_session_13_D13:7;conv-26_session_15_D15:4;conv-26_session_18_D18:17;conv-26_session_1_D1:4;conv-26_session_8_D8:22;conv-26_session_10_D10:15;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6,conv-26_session_13_D13:7;conv-26_session_15_D15:4;conv-26_session_18_D18:17;conv-26_session_1_D1:4;conv-26_session_8_D8:22;conv-26_session_10_D10:15;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6
conv-26_qa_127,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_16_D16:4;conv-26_session_12_D12:10;conv-26_session_12_D12:12;conv-26_session_12_D12:6;conv-26_session_14_D14:19;conv-26_session_14_D14:28;conv-26_session_14_D14:3;conv-26_session_15_D15:24;conv-26_session_15_D15:4;conv-26_session_17_D17:12,conv-26_session_16_D16:4;conv-26_session_12_D12:10;conv-26_session_12_D12:12;conv-26_session_12_D12:6;conv-26_session_14_D14:19;conv-26_session_14_D14:28;conv-26_session_14_D14:3;conv-26_session_15_D15:24;conv-26_session_15_D15:4;conv-26_session_17_D17:12,conv-26_session_16_D16:4;conv-26_session_12_D12:10;conv-26_session_12_D12:12;conv-26_session_12_D12:6;conv-26_session_14_D14:19;conv-26_session_14_D14:28;conv-26_session_14_D14:3;conv-26_session_15_D15:24;conv-26_session_15_D15:4;conv-26_session_17_D17:12
conv-26_qa_128,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_15_D15:4;conv-26_session_18_D18:17;conv-26_session_1_D1:4;conv-26_session_8_D8:22;conv-26_session_10_D10:15;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8,conv-26_session_15_D15:4;conv-26_session_18_D18:17;conv-26_session_1_D1:4;conv-26_session_8_D8:22;conv-26_session_10_D10:15;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8,conv-26_session_15_D15:4;conv-26_session_18_D18:17;conv-26_session_1_D1:4;conv-26_session_8_D8:22;conv-26_session_10_D10:15;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8
conv-26_qa_129,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_15_D15:24;conv-26_session_3_D3:10;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11;conv-26_session_11_D11:13,conv-26_session_15_D15:24;conv-26_session_3_D3:10;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11;conv-26_session_11_D11:13,conv-26_session_15_D15:24;conv-26_session_3_D3:10;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11;conv-26_session_11_D11:13
conv-26_qa_13,1,BM25,conv-26,419,419,419,True,True,True,conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11;conv-26_session_11_D11:13;conv-26_session_11_D11:15;conv-26_session_11_D11:3,conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11;conv-26_session_11_D11:13;conv-26_session_11_D11:15;conv-26_session_11_D11:3,conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11;conv-26_session_11_D11:13;conv-26_session_11_D11:15;conv-26_session_11_D11:3
conv-26_qa_130,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_13_D13:15;conv-26_session_10_D10:1;conv-26_session_10_D10:12;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:13;conv-26_session_11_D11:16;conv-26_session_12_D12:13;conv-26_session_12_D12:3,conv-26_session_13_D13:15;conv-26_session_10_D10:1;conv-26_session_10_D10:12;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:13;conv-26_session_11_D11:16;conv-26_session_12_D12:13;conv-26_session_12_D12:3,conv-26_session_13_D13:15;conv-26_session_10_D10:1;conv-26_session_10_D10:12;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:13;conv-26_session_11_D11:16;conv-26_session_12_D12:13;conv-26_session_12_D12:3
conv-26_qa_131,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_15_D15:28;conv-26_session_10_D10:1;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:1;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_12_D12:13;conv-26_session_12_D12:3;conv-26_session_13_D13:1,conv-26_session_15_D15:28;conv-26_session_10_D10:1;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:1;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_12_D12:13;conv-26_session_12_D12:3;conv-26_session_13_D13:1,conv-26_session_15_D15:28;conv-26_session_10_D10:1;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:1;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_12_D12:13;conv-26_session_12_D12:3;conv-26_session_13_D13:1
conv-26_qa_132,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_16_D16:9;conv-26_session_16_D16:6;conv-26_session_16_D16:7;conv-26_session_13_D13:11;conv-26_session_13_D13:15;conv-26_session_4_D4:1;conv-26_session_4_D4:15;conv-26_session_4_D4:5;conv-26_session_8_D8:27;conv-26_session_10_D10:1,conv-26_session_16_D16:9;conv-26_session_16_D16:6;conv-26_session_16_D16:7;conv-26_session_13_D13:11;conv-26_session_13_D13:15;conv-26_session_4_D4:1;conv-26_session_4_D4:15;conv-26_session_4_D4:5;conv-26_session_8_D8:27;conv-26_session_10_D10:1,conv-26_session_16_D16:9;conv-26_session_16_D16:6;conv-26_session_16_D16:7;conv-26_session_13_D13:11;conv-26_session_13_D13:15;conv-26_session_4_D4:1;conv-26_session_4_D4:15;conv-26_session_4_D4:5;conv-26_session_8_D8:27;conv-26_session_10_D10:1
conv-26_qa_133,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_16_D16:17;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_11_D11:5,conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_16_D16:17;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_11_D11:5,conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_16_D16:17;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_11_D11:5
conv-26_qa_134,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_13_D13:1;conv-26_session_17_D17:6;conv-26_session_11_D11:13;conv-26_session_13_D13:14;conv-26_session_13_D13:16;conv-26_session_13_D13:2;conv-26_session_17_D17:1;conv-26_session_17_D17:22;conv-26_session_19_D19:2;conv-26_session_2_D2:13,conv-26_session_13_D13:1;conv-26_session_17_D17:6;conv-26_session_11_D11:13;conv-26_session_13_D13:14;conv-26_session_13_D13:16;conv-26_session_13_D13:2;conv-26_session_17_D17:1;conv-26_session_17_D17:22;conv-26_session_19_D19:2;conv-26_session_2_D2:13,conv-26_session_13_D13:1;conv-26_session_17_D17:6;conv-26_session_11_D11:13;conv-26_session_13_D13:14;conv-26_session_13_D13:16;conv-26_session_13_D13:2;conv-26_session_17_D17:1;conv-26_session_17_D17:22;conv-26_session_19_D19:2;conv-26_session_2_D2:13
conv-26_qa_135,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_11_D11:5;conv-26_session_12_D12:13,conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_11_D11:5;conv-26_session_12_D12:13,conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_11_D11:5;conv-26_session_12_D12:13
conv-26_qa_136,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_17_D17:9;conv-26_session_12_D12:3;conv-26_session_13_D13:15;conv-26_session_14_D14:4;conv-26_session_16_D16:8;conv-26_session_16_D16:9;conv-26_session_17_D17:8;conv-26_session_5_D5:5;conv-26_session_8_D8:2;conv-26_session_10_D10:1,conv-26_session_17_D17:9;conv-26_session_12_D12:3;conv-26_session_13_D13:15;conv-26_session_14_D14:4;conv-26_session_16_D16:8;conv-26_session_16_D16:9;conv-26_session_17_D17:8;conv-26_session_5_D5:5;conv-26_session_8_D8:2;conv-26_session_10_D10:1,conv-26_session_17_D17:9;conv-26_session_12_D12:3;conv-26_session_13_D13:15;conv-26_session_14_D14:4;conv-26_session_16_D16:8;conv-26_session_16_D16:9;conv-26_session_17_D17:8;conv-26_session_5_D5:5;conv-26_session_8_D8:2;conv-26_session_10_D10:1
conv-26_qa_137,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_14_D14:30;conv-26_session_11_D11:11;conv-26_session_11_D11:12;conv-26_session_12_D12:6;conv-26_session_13_D13:1;conv-26_session_13_D13:12;conv-26_session_13_D13:8;conv-26_session_13_D13:9;conv-26_session_14_D14:3;conv-26_session_14_D14:7,conv-26_session_14_D14:30;conv-26_session_11_D11:11;conv-26_session_11_D11:12;conv-26_session_12_D12:6;conv-26_session_13_D13:1;conv-26_session_13_D13:12;conv-26_session_13_D13:8;conv-26_session_13_D13:9;conv-26_session_14_D14:3;conv-26_session_14_D14:7,conv-26_session_14_D14:30;conv-26_session_11_D11:11;conv-26_session_11_D11:12;conv-26_session_12_D12:6;conv-26_session_13_D13:1;conv-26_session_13_D13:12;conv-26_session_13_D13:8;conv-26_session_13_D13:9;conv-26_session_14_D14:3;conv-26_session_14_D14:7
conv-26_qa_138,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_14_D14:30;conv-26_session_11_D11:11;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_12_D12:6;conv-26_session_13_D13:1;conv-26_session_13_D13:12;conv-26_session_13_D13:8;conv-26_session_13_D13:9;conv-26_session_14_D14:3,conv-26_session_14_D14:30;conv-26_session_11_D11:11;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_12_D12:6;conv-26_session_13_D13:1;conv-26_session_13_D13:12;conv-26_session_13_D13:8;conv-26_session_13_D13:9;conv-26_session_14_D14:3,conv-26_session_14_D14:30;conv-26_session_11_D11:11;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_12_D12:6;conv-26_session_13_D13:1;conv-26_session_13_D13:12;conv-26_session_13_D13:8;conv-26_session_13_D13:9;conv-26_session_14_D14:3
conv-26_qa_139,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_17_D17:19;conv-26_session_17_D17:10;conv-26_session_17_D17:17;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11,conv-26_session_17_D17:19;conv-26_session_17_D17:10;conv-26_session_17_D17:17;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11,conv-26_session_17_D17:19;conv-26_session_17_D17:10;conv-26_session_17_D17:17;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11
conv-26_qa_14,3,BM25,conv-26,419,419,419,True,True,True,conv-26_session_4_D4:15;conv-26_session_7_D7:7;conv-26_session_12_D12:2;conv-26_session_4_D4:11;conv-26_session_4_D4:14;conv-26_session_7_D7:8;conv-26_session_10_D10:4;conv-26_session_10_D10:5;conv-26_session_18_D18:11;conv-26_session_18_D18:13,conv-26_session_4_D4:15;conv-26_session_7_D7:7;conv-26_session_12_D12:2;conv-26_session_4_D4:11;conv-26_session_4_D4:14;conv-26_session_7_D7:8;conv-26_session_10_D10:4;conv-26_session_10_D10:5;conv-26_session_18_D18:11;conv-26_session_18_D18:13,conv-26_session_4_D4:15;conv-26_session_7_D7:7;conv-26_session_12_D12:2;conv-26_session_4_D4:11;conv-26_session_4_D4:14;conv-26_session_7_D7:8;conv-26_session_10_D10:4;conv-26_session_10_D10:5;conv-26_session_18_D18:11;conv-26_session_18_D18:13
conv-26_qa_140,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_17_D17:19;conv-26_session_17_D17:17;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_13_D13:8;conv-26_session_14_D14:22;conv-26_session_14_D14:28;conv-26_session_14_D14:3,conv-26_session_17_D17:19;conv-26_session_17_D17:17;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_13_D13:8;conv-26_session_14_D14:22;conv-26_session_14_D14:28;conv-26_session_14_D14:3,conv-26_session_17_D17:19;conv-26_session_17_D17:17;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_13_D13:8;conv-26_session_14_D14:22;conv-26_session_14_D14:28;conv-26_session_14_D14:3
conv-26_qa_141,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_11_D11:13;conv-26_session_13_D13:2;conv-26_session_17_D17:22;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11,conv-26_session_11_D11:13;conv-26_session_13_D13:2;conv-26_session_17_D17:22;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11,conv-26_session_11_D11:13;conv-26_session_13_D13:2;conv-26_session_17_D17:22;conv-26_session_10_D10:2;conv-26_session_10_D10:24;conv-26_session_10_D10:4;conv-26_session_10_D10:6;conv-26_session_10_D10:8;conv-26_session_11_D11:1;conv-26_session_11_D11:11
conv-26_qa_142,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_3_D3:8;conv-26_session_4_D4:15;conv-26_session_11_D11:12;conv-26_session_11_D11:13;conv-26_session_12_D12:10;conv-26_session_12_D12:12;conv-26_session_13_D13:16;conv-26_session_15_D15:24;conv-26_session_17_D17:2;conv-26_session_17_D17:26,conv-26_session_3_D3:8;conv-26_session_4_D4:15;conv-26_session_11_D11:12;conv-26_session_11_D11:13;conv-26_session_12_D12:10;conv-26_session_12_D12:12;conv-26_session_13_D13:16;conv-26_session_15_D15:24;conv-26_session_17_D17:2;conv-26_session_17_D17:26,conv-26_session_3_D3:8;conv-26_session_4_D4:15;conv-26_session_11_D11:12;conv-26_session_11_D11:13;conv-26_session_12_D12:10;conv-26_session_12_D12:12;conv-26_session_13_D13:16;conv-26_session_15_D15:24;conv-26_session_17_D17:2;conv-26_session_17_D17:26
conv-26_qa_143,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_18_D18:17;conv-26_session_18_D18:3;conv-26_session_18_D18:4;conv-26_session_8_D8:27;conv-26_session_10_D10:1;conv-26_session_10_D10:12;conv-26_session_10_D10:14;conv-26_session_10_D10:23;conv-26_session_10_D10:3;conv-26_session_10_D10:5,conv-26_session_18_D18:17;conv-26_session_18_D18:3;conv-26_session_18_D18:4;conv-26_session_8_D8:27;conv-26_session_10_D10:1;conv-26_session_10_D10:12;conv-26_session_10_D10:14;conv-26_session_10_D10:23;conv-26_session_10_D10:3;conv-26_session_10_D10:5,conv-26_session_18_D18:17;conv-26_session_18_D18:3;conv-26_session_18_D18:4;conv-26_session_8_D8:27;conv-26_session_10_D10:1;conv-26_session_10_D10:12;conv-26_session_10_D10:14;conv-26_session_10_D10:23;conv-26_session_10_D10:3;conv-26_session_10_D10:5
conv-26_qa_144,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_18_D18:6;conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_16_D16:15;conv-26_session_18_D18:1;conv-26_session_18_D18:2;conv-26_session_18_D18:3;conv-26_session_18_D18:4;conv-26_session_10_D10:1;conv-26_session_10_D10:15,conv-26_session_18_D18:6;conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_16_D16:15;conv-26_session_18_D18:1;conv-26_session_18_D18:2;conv-26_session_18_D18:3;conv-26_session_18_D18:4;conv-26_session_10_D10:1;conv-26_session_10_D10:15,conv-26_session_18_D18:6;conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_16_D16:15;conv-26_session_18_D18:1;conv-26_session_18_D18:2;conv-26_session_18_D18:3;conv-26_session_18_D18:4;conv-26_session_10_D10:1;conv-26_session_10_D10:15
conv-26_qa_145,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_10_D10:23;conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_14_D14:10;conv-26_session_14_D14:3;conv-26_session_14_D14:9;conv-26_session_15_D15:4;conv-26_session_16_D16:15;conv-26_session_17_D17:12;conv-26_session_18_D18:12,conv-26_session_10_D10:23;conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_14_D14:10;conv-26_session_14_D14:3;conv-26_session_14_D14:9;conv-26_session_15_D15:4;conv-26_session_16_D16:15;conv-26_session_17_D17:12;conv-26_session_18_D18:12,conv-26_session_10_D10:23;conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_14_D14:10;conv-26_session_14_D14:3;conv-26_session_14_D14:9;conv-26_session_15_D15:4;conv-26_session_16_D16:15;conv-26_session_17_D17:12;conv-26_session_18_D18:12
conv-26_qa_146,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_18_D18:6;conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_16_D16:15;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16,conv-26_session_18_D18:6;conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_16_D16:15;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16,conv-26_session_18_D18:6;conv-26_session_13_D13:1;conv-26_session_14_D14:3;conv-26_session_16_D16:15;conv-26_session_10_D10:1;conv-26_session_10_D10:15;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16
conv-26_qa_147,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_14_D14:10;conv-26_session_14_D14:3;conv-26_session_14_D14:9;conv-26_session_15_D15:4;conv-26_session_16_D16:15;conv-26_session_17_D17:12;conv-26_session_18_D18:6;conv-26_session_8_D8:11,conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_14_D14:10;conv-26_session_14_D14:3;conv-26_session_14_D14:9;conv-26_session_15_D15:4;conv-26_session_16_D16:15;conv-26_session_17_D17:12;conv-26_session_18_D18:6;conv-26_session_8_D8:11,conv-26_session_11_D11:5;conv-26_session_13_D13:1;conv-26_session_14_D14:10;conv-26_session_14_D14:3;conv-26_session_14_D14:9;conv-26_session_15_D15:4;conv-26_session_16_D16:15;conv-26_session_17_D17:12;conv-26_session_18_D18:6;conv-26_session_8_D8:11
conv-26_qa_148,4,BM25,conv-26,419,419,419,True,True,True,conv-26_session_18_D18:5;conv-26_session_10_D10:1;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_12_D12:13;conv-26_session_12_D12:3;conv-26_session_13_D13:1;conv-26_session_13_D13:15,conv-26_session_18_D18:5;conv-26_session_10_D10:1;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_12_D12:13;conv-26_session_12_D12:3;conv-26_session_13_D13:1;conv-26_session_13_D13:15,conv-26_session_18_D18:5;conv-26_session_10_D10:1;conv-26_session_10_D10:23;conv-26_session_10_D10:5;conv-26_session_11_D11:12;conv-26_session_11_D11:16;conv-26_session_12_D12:13;conv-26_session_12_D12:3;conv-26_session_13_D13:1;conv-26_session_13_D13:15
