graph_id,src_id,src_type,relation,dst_id,dst_type,confidence,source,evidence
conv-26,melanie,person,express,her_deep_connection_to_art,entity,1.0,locomo_session_summary,D12:8
conv-26,caroline,person,agree,agree,entity,1.0,locomo_session_summary,D12:9
conv-26,caroline,person,share,with_melanie,entity,1.0,locomo_session_summary,D13:1
conv-26,melanie,person,congratulate,caroline,entity,1.0,locomo_session_summary,D13:1
conv-26,caroline,person,mention,her_guinea_pig_named_oscar,entity,1.0,locomo_session_summary,D13:3
conv-26,melanie,person,share,share,entity,1.0,locomo_session_summary,D13:4
conv-26,caroline,person,share,a_picture_of_oscar_eating_parsley,entity,1.0,locomo_session_summary,D13:2
conv-26,melanie,person,mention,mention,entity,1.0,locomo_session_summary,D13:6
conv-26,caroline,person,reminisce,reminisce,entity,1.0,locomo_session_summary,D13:7
conv-26,melanie,person,show,a_horse_painting_she_did,entity,1.0,locomo_session_summary,D13:9
conv-26,caroline,person,share,a_self_portrait_she_recently_made,entity,1.0,locomo_session_summary,D13:11
conv-26,melanie,person,agree,agree,entity,1.0,locomo_session_summary,D13:1
conv-26,caroline,person,mention,mention,entity,1.0,locomo_session_summary,D13:2
conv-26,melanie,person,commend,caroline,entity,1.0,locomo_session_summary,D13:16
conv-26,melanie,person,offer,her_support,entity,1.0,locomo_session_summary,D13:1
conv-26,caroline,person,go,last_week,entity,1.0,locomo_session_summary,D14:1
conv-26,melanie,person,take,a_lot_of_courage_and_maturity,entity,1.0,locomo_session_summary,D14:2
conv-26,melanie,person,show,caroline_a_pottery_plate_she_made,entity,1.0,locomo_session_summary,D14:3
conv-26,melanie,person,relax,relax,entity,1.0,locomo_session_summary,D14:3
conv-26,caroline,person,paint,paint,entity,1.0,locomo_session_summary,D14:6
conv-26,melanie,person,compliment,the_painting_and_caroline,entity,1.0,locomo_session_summary,D14:7
conv-26,melanie,person,say,say,entity,1.0,locomo_session_summary,D14:7
conv-26,melanie,person,discuss,discuss,entity,1.0,locomo_session_summary,D14:10
conv-26,caroline,person,praise,melanie,entity,1.0,locomo_session_summary,D14:2
conv-26,melanie,person,ask,caroline,entity,1.0,locomo_session_summary,D14:12
conv-26,caroline,person,explain,explain,entity,1.0,locomo_session_summary,D14:13
conv-26,melanie,person,praise,caroline_s_courage_as_a_trans,entity,1.0,locomo_session_summary,D14:16
conv-26,melanie,person,ask,caroline,entity,1.0,locomo_session_summary,D14:3
conv-26,melanie,person,discuss,the_inspiration_behind_the_window_and,entity,1.0,locomo_session_summary,D14:2
conv-26,caroline,person,show,a_picture_of_a_rainbow_sidewalk,entity,1.0,locomo_session_summary,D14:23
conv-26,caroline,person,have,a_conversation_at_3_19_pm,entity,1.0,locomo_session_summary,D15:2
conv-26,melanie,person,take,her_kids,entity,1.0,locomo_session_summary,D15:2
conv-26,caroline,person,volunteer,at_an_lgbtq_youth_center,entity,1.0,locomo_session_summary,D15:3
conv-26,melanie,person,ask,caroline,entity,1.0,locomo_session_summary,D15:7
conv-26,caroline,person,express,her_dedication,entity,1.0,locomo_session_summary,D15:3
conv-26,melanie,person,express,her_excitement_and_support_for_caroline,entity,1.0,locomo_session_summary,D15:4
conv-26,melanie,person,discuss,a_band_melanie_saw_and_caroline,entity,1.0,locomo_session_summary,D15:12
conv-26,caroline,person,chat,at_12_09_am,entity,1.0,locomo_session_summary,D16:13
conv-26,caroline,person,send,a_stunning_picture,entity,1.0,locomo_session_summary,D16:2
conv-26,melanie,person,compliment,the_picture,entity,1.0,locomo_session_summary,D16:2
conv-26,melanie,person,ask,caroline,entity,1.0,locomo_session_summary,D16:2
conv-26,caroline,person,express,express,entity,1.0,locomo_session_summary,D16:5
conv-26,melanie,person,admire,caroline_s_art,entity,1.0,locomo_session_summary,D16:9
conv-26,caroline,person,show,a_painting_she_made_about_her,entity,1.0,locomo_session_summary,D16:13
conv-26,melanie,person,summary_mentions,Melanie_Caroline_progress,entity,1.0,locomo_session_summary,D16:2
conv-26,caroline,person,speak,about_the_changes_in_her_relationships,entity,1.0,locomo_session_summary,D16:16
conv-26,melanie,person,share,a_picture,entity,1.0,locomo_session_summary,D16:2
conv-26,caroline,person,reach,to_her_friend_melanie,entity,1.0,locomo_session_summary,D17:3
conv-26,melanie,person,mention,mention,entity,1.0,locomo_session_summary,D17:3
conv-26,caroline,person,give,some_advice_on_how_to_get,entity,1.0,locomo_session_summary,D17:3
conv-26,melanie,person,mention,mention,entity,1.0,locomo_session_summary,D17:3
conv-26,caroline,person,show,interest_in_melanie_s_paintings,entity,1.0,locomo_session_summary,D17:14
conv-26,caroline,person,mention,mention,entity,1.0,locomo_session_summary,D17:19
conv-26,melanie,person,praise,caroline_s_artwork,entity,1.0,locomo_session_summary,D17:23
conv-26,melanie,person,discuss,a_recent_road_trip,entity,1.0,locomo_session_summary,D18:17
conv-26,melanie,person,mention,mention,entity,1.0,locomo_session_summary,D18:1
conv-26,caroline,person,acknowledge,the_resilience_of_children_and_the,entity,1.0,locomo_session_summary,D18:11
conv-26,melanie,person,express,her_gratitude_for_her_family_who,entity,1.0,locomo_session_summary,D18:4
conv-26,melanie,person,camp,with_her_family,entity,1.0,locomo_session_summary,D18:4
conv-26,caroline,person,spend,with_her_family,entity,1.0,locomo_session_summary,D18:22
conv-26,caroline,person,pass,the_adoption_agency_interviews,entity,1.0,locomo_session_summary,D19:1
conv-26,melanie,person,congratulate,her,entity,1.0,locomo_session_summary,D19:2
conv-26,caroline,person,explain,explain,entity,1.0,locomo_session_summary,D19:3
conv-26,melanie,person,agree,agree,entity,1.0,locomo_session_summary,D19:3
conv-26,caroline,person,offer,love_and_support,entity,1.0,locomo_session_summary,D19:7
conv-26,melanie,person,praise,caroline,entity,1.0,locomo_session_summary,D19:1
conv-26,caroline,person,credit,her_friends_family_and_role_models,entity,1.0,locomo_session_summary,D19:9
conv-26,melanie,person,inspire,inspire,entity,1.0,locomo_session_summary,D19:2
conv-26,caroline,person,express,gratitude_for_the_support_she_s,entity,1.0,locomo_session_summary,D19:11
conv-26,melanie,person,agree,agree,entity,1.0,locomo_session_summary,D19:1
conv-26,caroline,person,emphasize,the_importance_of_being_oneself_and,entity,1.0,locomo_session_summary,D19:2
conv-30,gina,person,lose,her_job,entity,1.0,locomo_observation_spacy,D1:3
conv-30,gina,person,use,use,entity,1.0,locomo_observation_spacy,D1:17
conv-30,gina,person,has_memory,Gina_dance_style,entity,1.0,locomo_observation_spacy,D1:9
conv-30,jon,person,lose,his_job,entity,1.0,locomo_observation_spacy,D1:2
conv-30,jon,person,start,his_own_dance_studio,entity,1.0,locomo_observation_spacy,D1:4
conv-30,jon,person,has_memory,Jon_dance_style,entity,1.0,locomo_observation_spacy,D1:8
conv-30,jon,person,practice,various_dances_with_a_small_group,entity,1.0,locomo_observation_spacy,D1:24
conv-30,gina,person,launch,an_ad_campaign_for_her_clothing,entity,1.0,locomo_observation_spacy,D2:1
conv-30,gina,person,start,her_own_clothing_store,entity,1.0,locomo_observation_spacy,D2:1
conv-30,gina,person,appreciate,appreciate,entity,1.0,locomo_observation_spacy,D2:3
conv-30,gina,person,has_memory,Gina_Rome,entity,1.0,locomo_observation_spacy,D2:5
conv-30,gina,person,avoid,injuries,entity,1.0,locomo_observation_spacy,D2:7
conv-30,gina,person,appreciate,jon_s_determination_to_make_his,entity,1.0,locomo_observation_spacy,D2:11
conv-30,jon,person,consider,features_like_size_natural_light_and,entity,1.0,locomo_observation_spacy,D2:4
conv-30,jon,person,visit,paris,entity,1.0,locomo_observation_spacy,D2:4
conv-30,jon,person,floor,for_his_dance_studio,entity,1.0,locomo_observation_spacy,D2:8
conv-30,jon,person,set,his_dance_studio,entity,1.0,locomo_observation_spacy,D2:10
conv-30,jon,person,believe,in_himself,entity,1.0,locomo_observation_spacy,D2:12
conv-30,jon,person,follow,his_passion_for_dance,entity,1.0,locomo_observation_spacy,D3:1
conv-30,gina,person,expand,her_clothing_store,entity,1.0,locomo_observation_spacy,D3:2
conv-30,gina,person,design,her_clothing_store_space,entity,1.0,locomo_observation_spacy,D3:4
conv-30,gina,person,choose,furniture_and_decor,entity,1.0,locomo_observation_spacy,D3:6
conv-30,gina,person,create,a_comfortable_and_inviting_shopping_experience,entity,1.0,locomo_observation_spacy,D3:8
conv-30,jon,person,work,on_his_business,entity,1.0,locomo_observation_spacy,D4:3
conv-30,jon,person,reach,his_dreams,entity,1.0,locomo_observation_spacy,D4:5
conv-30,jon,person,search,for_a_dance_studio_location,entity,1.0,locomo_observation_spacy,D4:9
conv-30,jon,person,work,on_new_dance_routines,entity,1.0,locomo_observation_spacy,D4:11
conv-30,jon,person,bring,joy_and_fulfillment,entity,1.0,locomo_observation_spacy,D4:11
conv-30,jon,person,prepare,for_a_dance_competition_near_him,entity,1.0,locomo_observation_spacy,D4:13
conv-30,gina,person,do,do,entity,1.0,locomo_observation_spacy,D4:2
conv-30,gina,person,encourage,jon,entity,1.0,locomo_observation_spacy,D4:4
conv-30,gina,person,support,jon,entity,1.0,locomo_observation_spacy,D4:6
conv-30,gina,person,assure,him,entity,1.0,locomo_observation_spacy,D4:6
conv-30,gina,person,express,full_support_for_jon,entity,1.0,locomo_observation_spacy,D4:6
conv-30,gina,person,encourage,jon,entity,1.0,locomo_observation_spacy,D4:10
conv-30,gina,person,compliment,jon_s_talent,entity,1.0,locomo_observation_spacy,D4:14
conv-30,gina,person,own,a_store_where_she_sells_fashion,entity,1.0,locomo_observation_spacy,D5:1
conv-30,gina,person,team,with_a_local_artist_for_some,entity,1.0,locomo_observation_spacy,D5:5
conv-30,gina,person,stand,for_freedom,entity,1.0,locomo_observation_spacy,D5:15
conv-30,jon,person,run,his_own_dance_studio,entity,1.0,locomo_observation_spacy,D5:4
conv-30,jon,person,leave,his_secure_9_5_job,entity,1.0,locomo_observation_spacy,D5:10
conv-30,jon,person,find,joy_and_passion_in_dancing,entity,1.0,locomo_observation_spacy,D5:2
conv-30,jon,person,take,risks,entity,1.0,locomo_observation_spacy,D5:8
conv-30,jon,person,run,his_dance_studio,entity,1.0,locomo_observation_spacy,D5:20
conv-30,jon,person,start,start,entity,1.0,locomo_observation_spacy,D6:1
conv-30,jon,person,lose,his_job,entity,1.0,locomo_observation_spacy,D6:4
conv-30,jon,person,start,his_own_business,entity,1.0,locomo_observation_spacy,D6:11
conv-30,jon,person,inspire,her_determination_awesome,entity,1.0,locomo_observation_spacy,D6:13
conv-30,jon,person,motivate,motivate,entity,1.0,locomo_observation_spacy,D6:15
conv-30,jon,person,encourage,encourage,entity,1.0,locomo_observation_spacy,D6:19
conv-30,gina,person,lose,her_job,entity,1.0,locomo_observation_spacy,D6:4
conv-30,gina,person,open,an_online_clothes_store_which_she,entity,1.0,locomo_observation_spacy,D6:6
conv-30,gina,person,blend,her_love_for_dance_and_fashion,entity,1.0,locomo_observation_spacy,D6:8
conv-30,gina,person,start,start,entity,1.0,locomo_observation_spacy,D6:12
conv-30,gina,person,inspire,inspire,entity,1.0,locomo_observation_spacy,D6:14
conv-30,gina,person,see,jon,entity,1.0,locomo_observation_spacy,D6:16
conv-30,gina,person,value,value,entity,1.0,locomo_observation_spacy,D6:18
conv-30,jon,person,learn,learn,entity,1.0,locomo_observation_spacy,D7:7
conv-30,gina,person,run,an_online_clothing_store,entity,1.0,locomo_observation_spacy,D7:4
conv-30,gina,person,build,relationships,entity,1.0,locomo_observation_spacy,D7:6
conv-30,jon,person,shut,his_bank_account,entity,1.0,locomo_observation_spacy,D8:1
conv-30,jon,person,handle,changes,entity,1.0,locomo_observation_spacy,D8:3
conv-30,jon,person,expand,his_dance_studio_s_social_media,entity,1.0,locomo_observation_spacy,D8:13
conv-30,jon,person,host,a_dance_competition,entity,1.0,locomo_observation_spacy,D8:13
conv-30,gina,person,attract,new_customers,entity,1.0,locomo_observation_spacy,D8:4
conv-30,gina,person,fuel,her_creativity,entity,1.0,locomo_observation_spacy,D8:6
conv-30,gina,person,combine,her_passion_for_dance_and_fashion,entity,1.0,locomo_observation_spacy,D8:8
conv-30,gina,person,focus,focus,entity,1.0,locomo_observation_spacy,D8:12
conv-30,gina,person,plan,plan,entity,1.0,locomo_observation_spacy,D8:12
conv-30,jon,person,turn,his_passion_for_dance,entity,1.0,locomo_observation_spacy,D9:1
conv-30,jon,person,fuel,fuel,entity,1.0,locomo_observation_spacy,D9:3
conv-30,jon,person,express,himself,entity,1.0,locomo_observation_spacy,D9:5
conv-30,jon,person,use,use,entity,1.0,locomo_observation_spacy,D9:7
conv-30,jon,person,take,dance_lessons,entity,1.0,locomo_observation_spacy,D9:9
conv-30,jon,person,value,value,entity,1.0,locomo_observation_spacy,D9:9
conv-30,jon,person,push,push,entity,1.0,locomo_observation_spacy,D9:13
conv-30,gina,person,admire,jon,entity,1.0,locomo_observation_spacy,D9:2
conv-30,gina,person,acknowledge,acknowledge,entity,1.0,locomo_observation_spacy,D9:4
conv-30,gina,person,spend,time,entity,1.0,locomo_observation_spacy,D9:8
conv-30,gina,person,bring,bring,entity,1.0,locomo_observation_spacy,D9:10
conv-30,gina,person,encourage,jon,entity,1.0,locomo_observation_spacy,D9:12
conv-30,jon,person,show,that,entity,1.0,locomo_observation_spacy,D10:1
conv-30,jon,person,consider,consider,entity,1.0,locomo_observation_spacy,D10:1
conv-30,jon,person,seek,advice_on_staying_motivated,entity,1.0,locomo_observation_spacy,D10:5
conv-30,jon,person,seek,advice_from_gina,entity,1.0,locomo_observation_spacy,D10:7
conv-30,jon,person,passionate,about_dance,entity,1.0,locomo_observation_spacy,D10:10
conv-30,gina,person,start,her_own_online_clothing_store,entity,1.0,locomo_observation_spacy,D10:2
conv-30,gina,person,find,find,entity,1.0,locomo_observation_spacy,D10:4
conv-30,gina,person,advise,jon,entity,1.0,locomo_observation_spacy,D10:6
conv-30,gina,person,give,jon_tips_to_stay_confident_in,entity,1.0,locomo_observation_spacy,D10:8
conv-30,gina,person,encourage,jon,entity,1.0,locomo_observation_spacy,D10:10
conv-30,jon,person,lose,his_job,entity,1.0,locomo_observation_spacy,D11:3
conv-30,jon,person,has_memory,dance_Jon_stress_buster_childhood,entity,1.0,locomo_observation_spacy,D11:5
conv-30,jon,person,see,see,entity,1.0,locomo_observation_spacy,D11:7
conv-30,jon,person,teach,others,entity,1.0,locomo_observation_spacy,D11:9
conv-30,jon,person,hop,hop,entity,1.0,locomo_observation_spacy,D11:11
conv-30,gina,person,fix,fix,entity,1.0,locomo_observation_spacy,D11:6
conv-30,gina,person,compare,it,entity,1.0,locomo_observation_spacy,D11:8
conv-30,gina,person,have,an_interview_for_a_design_internship,entity,1.0,locomo_observation_spacy,D11:14
conv-30,gina,person,has_memory,Gina_Jon_dance_studio_project,entity,1.0,locomo_observation_spacy,D11:20
conv-30,gina,person,accept,for_a_fashion_internship_at_a,entity,1.0,locomo_observation_spacy,D12:1
conv-30,jon,person,read,the_book_the_lean_startup,entity,1.0,locomo_observation_spacy,D12:6
conv-30,jon,person,work,on_a_business_plan,entity,1.0,locomo_observation_spacy,D12:12
conv-30,jon,person,preppe,for_his_own_dance_studio,entity,1.0,locomo_observation_spacy,D13:3
conv-30,jon,person,want,want,entity,1.0,locomo_observation_spacy,D13:5
conv-30,jon,person,offer,one_on_one_mentoring_and_training,entity,1.0,locomo_observation_spacy,D13:7
conv-30,jon,person,use,a_mentor_goal_setting_tracking_achievements,entity,1.0,locomo_observation_spacy,D13:11
conv-30,jon,person,use,a_whiteboard,entity,1.0,locomo_observation_spacy,D13:13
conv-30,jon,person,track,progress,entity,1.0,locomo_observation_spacy,D13:15
conv-30,jon,person,shine,shine,entity,1.0,locomo_observation_spacy,D13:9
conv-30,jon,person,use,the_system_of_goal_setting_tracking,entity,1.0,locomo_observation_spacy,D13:13
conv-30,gina,person,develop,a_video_presentation,entity,1.0,locomo_observation_spacy,D13:4
conv-30,gina,person,highlight,the_importance_of_staying_positive,entity,1.0,locomo_observation_spacy,D13:20
conv-30,gina,person,value,mentorship,entity,1.0,locomo_observation_spacy,D13:8
conv-30,gina,person,encourage,jon,entity,1.0,locomo_observation_spacy,D13:22
conv-30,gina,person,support,jon,entity,1.0,locomo_observation_spacy,D13:1
conv-30,jon,person,mentor,mentor,entity,1.0,locomo_observation_spacy,D14:1
conv-30,jon,person,work,work,entity,1.0,locomo_observation_spacy,D14:3
conv-30,jon,person,post,dance_videos,entity,1.0,locomo_observation_spacy,D14:5
conv-30,jon,person,perform,perform,entity,1.0,locomo_observation_spacy,D14:15
conv-30,jon,person,go,go,entity,1.0,locomo_observation_spacy,D14:13
conv-30,gina,person,work,work,entity,1.0,locomo_observation_spacy,D14:2
conv-30,gina,person,lose,her_job,entity,1.0,locomo_observation_spacy,D14:8
conv-30,gina,person,advise,jon,entity,1.0,locomo_observation_spacy,D14:10
conv-30,gina,person,stay,stay,entity,1.0,locomo_observation_spacy,D14:12
conv-30,gina,person,share,share,entity,1.0,locomo_observation_spacy,D14:14
conv-30,gina,person,encourage,jon,entity,1.0,locomo_observation_spacy,D14:16
conv-30,jon,person,take,a_short_trip_to_rome,entity,1.0,locomo_observation_spacy,D15:1
conv-30,jon,person,work,work,entity,1.0,locomo_observation_spacy,"['D15:3', 'D15:5']"
