memory_id,conversation_id,representation,token_count
conv-30_session_1_D1:11,conv-30,,0
conv-30_session_1_D1:12,conv-30,,0
conv-30_session_1_D1:13,conv-30,,0
conv-30_session_1_D1:14,conv-30,,0
conv-30_session_1_D1:15,conv-30,,0
conv-30_session_1_D1:16,conv-30,,0
conv-30_session_1_D1:17,conv-30,"Triples:
- (gina, use, use)",4
conv-30_session_1_D1:18,conv-30,,0
conv-30_session_1_D1:19,conv-30,,0
conv-30_session_1_D1:20,conv-30,,0
conv-30_session_1_D1:21,conv-30,,0
conv-30_session_1_D1:22,conv-30,,0
conv-30_session_1_D1:23,conv-30,,0
conv-30_session_1_D1:24,conv-30,"Triples:
- (jon, practice, various_dances_with_a_small_group_,_including)",5
conv-30_session_1_D1:25,conv-30,,0
conv-30_session_1_D1:26,conv-30,,0
conv-30_session_1_D1:27,conv-30,,0
conv-30_session_1_D1:28,conv-30,,0
conv-30_session_10_D10:1,conv-30,"Triples:
- (jon, show, that)
- (jon, consider, consider)",7
conv-30_session_10_D10:2,conv-30,"Triples:
- (gina, start, her_own_online_clothing_store)",4
conv-30_session_10_D10:3,conv-30,,0
conv-30_session_10_D10:4,conv-30,"Triples:
- (gina, find, find)",4
conv-30_session_10_D10:5,conv-30,"Triples:
- (jon, seek, advice_on_staying_motivated)",4
conv-30_session_10_D10:6,conv-30,"Triples:
- (gina, advise, jon)",4
conv-30_session_10_D10:7,conv-30,"Triples:
- (jon, seek, advice_from_gina)",4
conv-30_session_10_D10:8,conv-30,"Triples:
- (gina, give, jon_tips_to_stay_confident_in_business_by)",4
conv-30_session_10_D10:9,conv-30,,0
conv-30_session_10_D10:10,conv-30,"Triples:
- (jon, passionate, about_dance)
- (gina, encourage, jon)",7
conv-30_session_10_D10:11,conv-30,,0
conv-30_session_10_D10:12,conv-30,,0
conv-30_session_10_D10:13,conv-30,,0
conv-30_session_10_D10:14,conv-30,,0
conv-30_session_11_D11:1,conv-30,,0
conv-30_session_11_D11:2,conv-30,,0
conv-30_session_11_D11:3,conv-30,"Triples:
- (jon, lose, his_job)",4
conv-30_session_11_D11:4,conv-30,,0
conv-30_session_11_D11:5,conv-30,"Triples:
- (jon, has_memory, dance_Jon_stress_buster_childhood)",4
conv-30_session_11_D11:6,conv-30,"Triples:
- (gina, fix, fix)",4
conv-30_session_11_D11:7,conv-30,"Triples:
- (jon, see, see)",4
conv-30_session_11_D11:8,conv-30,"Triples:
- (gina, compare, it)",4
conv-30_session_11_D11:9,conv-30,"Triples:
- (jon, teach, others)",4
conv-30_session_11_D11:10,conv-30,,0
conv-30_session_11_D11:11,conv-30,"Triples:
- (jon, hop, hop)",4
conv-30_session_11_D11:12,conv-30,,0
conv-30_session_11_D11:13,conv-30,,0
conv-30_session_11_D11:14,conv-30,"Triples:
- (gina, have, an_interview_for_a_design_internship)",4
conv-30_session_11_D11:15,conv-30,,0
conv-30_session_11_D11:16,conv-30,,0
conv-30_session_11_D11:17,conv-30,,0
conv-30_session_11_D11:18,conv-30,,0
conv-30_session_11_D11:19,conv-30,,0
conv-30_session_11_D11:20,conv-30,"Triples:
- (gina, has_memory, Gina_Jon_dance_studio_project)",4
conv-30_session_11_D11:21,conv-30,,0
conv-30_session_11_D11:22,conv-30,,0
conv-30_session_12_D12:1,conv-30,"Triples:
- (gina, accept, for_a_fashion_internship_at_a_part___time_position_in_the_fashion_department_of_an_international_company)",4
conv-30_session_12_D12:2,conv-30,,0
conv-30_session_12_D12:3,conv-30,,0
conv-30_session_12_D12:4,conv-30,,0
conv-30_session_12_D12:5,conv-30,,0
conv-30_session_12_D12:6,conv-30,"Triples:
- (jon, read, the_book_""_the_lean_startup_"")",5
conv-30_session_12_D12:7,conv-30,,0
conv-30_session_12_D12:8,conv-30,,0
conv-30_session_12_D12:9,conv-30,,0
conv-30_session_12_D12:10,conv-30,,0
conv-30_session_12_D12:11,conv-30,,0
conv-30_session_12_D12:12,conv-30,"Triples:
- (jon, work, on_a_business_plan)",4
conv-30_session_12_D12:13,conv-30,,0
conv-30_session_12_D12:14,conv-30,,0
conv-30_session_12_D12:15,conv-30,,0
conv-30_session_12_D12:16,conv-30,,0
conv-30_session_12_D12:17,conv-30,,0
conv-30_session_12_D12:18,conv-30,,0
conv-30_session_12_D12:19,conv-30,,0
conv-30_session_13_D13:1,conv-30,"Triples:
- (gina, support, jon)",4
conv-30_session_13_D13:2,conv-30,,0
conv-30_session_13_D13:3,conv-30,"Triples:
- (jon, preppe, for_his_own_dance_studio)",4
conv-30_session_13_D13:4,conv-30,"Triples:
- (gina, develop, a_video_presentation)",4
conv-30_session_13_D13:5,conv-30,"Triples:
- (jon, want, want)",4
conv-30_session_13_D13:6,conv-30,,0
conv-30_session_13_D13:7,conv-30,"Triples:
- (jon, offer, one_on_one_mentoring_and_training)",4
conv-30_session_13_D13:8,conv-30,"Triples:
- (gina, value, mentorship)",4
conv-30_session_13_D13:9,conv-30,"Triples:
- (jon, shine, shine)",4
conv-30_session_13_D13:10,conv-30,,0
conv-30_session_13_D13:11,conv-30,"Triples:
- (jon, use, a_mentor_,_goal_setting_,_tracking_achievements)",6
conv-30_session_13_D13:12,conv-30,,0
conv-30_session_13_D13:13,conv-30,"Triples:
- (jon, use, a_whiteboard)
- (jon, use, the_system_of_goal_setting_,_tracking_achievements)",8
conv-30_session_13_D13:14,conv-30,,0
conv-30_session_13_D13:15,conv-30,"Triples:
- (jon, track, progress)",4
conv-30_session_13_D13:16,conv-30,,0
conv-30_session_13_D13:17,conv-30,,0
conv-30_session_13_D13:18,conv-30,,0
conv-30_session_13_D13:19,conv-30,,0
conv-30_session_13_D13:20,conv-30,"Triples:
- (gina, highlight, the_importance_of_staying_positive)",4
conv-30_session_13_D13:21,conv-30,,0
conv-30_session_13_D13:22,conv-30,"Triples:
- (gina, encourage, jon)",4
conv-30_session_13_D13:23,conv-30,,0
conv-30_session_14_D14:1,conv-30,"Triples:
- (jon, mentor, mentor)",4
conv-30_session_14_D14:2,conv-30,"Triples:
- (gina, work, work)",4
conv-30_session_14_D14:3,conv-30,"Triples:
- (jon, work, work)",4
conv-30_session_14_D14:4,conv-30,,0
conv-30_session_14_D14:5,conv-30,"Triples:
- (jon, post, dance_videos)",4
conv-30_session_14_D14:6,conv-30,,0
conv-30_session_14_D14:7,conv-30,,0
conv-30_session_14_D14:8,conv-30,"Triples:
- (gina, lose, her_job)",4
conv-30_session_14_D14:9,conv-30,,0
conv-30_session_14_D14:10,conv-30,"Triples:
- (gina, advise, jon)",4
conv-30_session_14_D14:11,conv-30,,0
conv-30_session_14_D14:12,conv-30,"Triples:
- (gina, stay, stay)",4
conv-30_session_14_D14:13,conv-30,"Triples:
- (jon, go, go)",4
conv-30_session_14_D14:14,conv-30,"Triples:
- (gina, share, share)",4
conv-30_session_14_D14:15,conv-30,"Triples:
- (jon, perform, perform)",4
conv-30_session_14_D14:16,conv-30,"Triples:
- (gina, encourage, jon)",4
conv-30_session_14_D14:17,conv-30,,0
conv-30_session_14_D14:18,conv-30,,0
conv-30_session_14_D14:19,conv-30,,0
conv-30_session_14_D14:20,conv-30,,0
conv-30_session_15_D15:1,conv-30,"Triples:
- (jon, take, a_short_trip_to_rome)",4
conv-30_session_15_D15:2,conv-30,,0
conv-30_session_15_D15:3,conv-30,,0
conv-30_session_15_D15:4,conv-30,,0
conv-30_session_15_D15:5,conv-30,,0
conv-30_session_15_D15:6,conv-30,"Triples:
- (gina, support, jon_'s_opening_of_the_dance_studio)",5
conv-30_session_15_D15:7,conv-30,,0
conv-30_session_15_D15:8,conv-30,,0
conv-30_session_15_D15:9,conv-30,,0
conv-30_session_15_D15:10,conv-30,,0
conv-30_session_15_D15:11,conv-30,,0
conv-30_session_15_D15:12,conv-30,,0
conv-30_session_15_D15:13,conv-30,,0
conv-30_session_15_D15:14,conv-30,,0
conv-30_session_15_D15:15,conv-30,,0
conv-30_session_15_D15:16,conv-30,"Triples:
- (gina, mention, mention)",4
conv-30_session_15_D15:17,conv-30,,0
conv-30_session_15_D15:18,conv-30,,0
conv-30_session_15_D15:19,conv-30,,0
conv-30_session_15_D15:20,conv-30,,0
conv-30_session_15_D15:21,conv-30,,0
conv-30_session_15_D15:22,conv-30,,0
conv-30_session_16_D16:1,conv-30,"Triples:
- (gina, acquire, new_unique_pieces)",4
conv-30_session_16_D16:2,conv-30,,0
conv-30_session_16_D16:3,conv-30,"Triples:
- (gina, limit, limit)",4
conv-30_session_16_D16:4,conv-30,,0
conv-30_session_16_D16:5,conv-30,"Triples:
- (gina, remind, her)",4
conv-30_session_16_D16:6,conv-30,"Triples:
- (jon, attend, networking_events)",4
conv-30_session_16_D16:7,conv-30,,0
conv-30_session_16_D16:8,conv-30,"Triples:
- (jon, invest, his_time)",4
conv-30_session_16_D16:9,conv-30,,0
conv-30_session_16_D16:10,conv-30,"Triples:
- (jon, write, all_his_plans_and_goals_to_stay_organized)",4
conv-30_session_16_D16:11,conv-30,,0
conv-30_session_16_D16:12,conv-30,"Triples:
- (jon, write, his_goals)",4
conv-30_session_16_D16:13,conv-30,,0
conv-30_session_16_D16:14,conv-30,,0
conv-30_session_16_D16:15,conv-30,,0
conv-30_session_16_D16:16,conv-30,,0
conv-30_session_17_D17:1,conv-30,"Triples:
- (gina, notice, last_week)",4
conv-30_session_17_D17:2,conv-30,,0
conv-30_session_17_D17:3,conv-30,"Triples:
- (gina, stumble, stumble)",4
conv-30_session_17_D17:4,conv-30,"Triples:
- (gina, support, support)
- (jon, mention, mention)
- (jon, start, start)",10
conv-30_session_17_D17:5,conv-30,,0
conv-30_session_17_D17:6,conv-30,"Triples:
- (jon, aspire, aspire)",4
conv-30_session_17_D17:7,conv-30,"Triples:
- (gina, consider, consider)",4
conv-30_session_17_D17:8,conv-30,"Triples:
- (jon, bring, people)",4
conv-30_session_17_D17:9,conv-30,"Triples:
- (gina, cheer, jon)",4
conv-30_session_17_D17:10,conv-30,"Triples:
- (jon, value, the_support_and_encouragement_from_gina_and_the)",4
conv-30_session_17_D17:11,conv-30,"Triples:
- (gina, encourage, him)",4
conv-30_session_17_D17:12,conv-30,,0
conv-30_session_17_D17:13,conv-30,,0
conv-30_session_17_D17:14,conv-30,,0
conv-30_session_17_D17:15,conv-30,"Triples:
- (gina, go, go)",4
conv-30_session_17_D17:16,conv-30,"Triples:
- (jon, stop, him)
- (jon, express, gratitude)",7
conv-30_session_17_D17:17,conv-30,,0
conv-30_session_17_D17:18,conv-30,,0
conv-30_session_17_D17:19,conv-30,,0
conv-30_session_17_D17:20,conv-30,,0
conv-30_session_17_D17:21,conv-30,,0
conv-30_session_18_D18:1,conv-30,"Triples:
- (gina, build, a_new_website)",4
conv-30_session_18_D18:2,conv-30,"Triples:
- (jon, stay, stay)",4
conv-30_session_18_D18:3,conv-30,,0
conv-30_session_18_D18:4,conv-30,,0
conv-30_session_18_D18:5,conv-30,"Triples:
- (gina, face, challenges_in_her_business)
- (gina, advise, jon)",7
conv-30_session_18_D18:6,conv-30,,0
conv-30_session_18_D18:7,conv-30,,0
conv-30_session_18_D18:8,conv-30,"Triples:
- (gina, meet, some_investors)",4
conv-30_session_18_D18:9,conv-30,,0
conv-30_session_18_D18:10,conv-30,"Triples:
- (jon, network, network)
- (jon, work, on_an_online_platform)",7
conv-30_session_18_D18:11,conv-30,,0
conv-30_session_18_D18:12,conv-30,"Triples:
- (jon, express, a_need_for_marketing_strategies)",4
conv-30_session_18_D18:13,conv-30,"Triples:
- (gina, offer, offer)",4
conv-30_session_18_D18:14,conv-30,"Triples:
- (jon, plan, plan)",4
conv-30_session_18_D18:15,conv-30,,0
conv-30_session_18_D18:16,conv-30,,0
conv-30_session_18_D18:17,conv-30,"Triples:
- (gina, express, excitement_to_collaborate_with_jon_on_making_the)",4
conv-30_session_18_D18:18,conv-30,,0
conv-30_session_18_D18:19,conv-30,,0
conv-30_session_18_D18:20,conv-30,,0
conv-30_session_18_D18:21,conv-30,,0
conv-30_session_18_D18:22,conv-30,"Triples:
- (jon, express, gratitude_for_gina_'s_support)",5
conv-30_session_19_D19:1,conv-30,"Triples:
- (jon, rehearse, rehearse)
- (jon, go, during_stressful_times)",7
conv-30_session_19_D19:2,conv-30,,0
conv-30_session_19_D19:3,conv-30,,0
conv-30_session_19_D19:4,conv-30,,0
conv-30_session_19_D19:5,conv-30,,0
conv-30_session_19_D19:6,conv-30,"Triples:
- (gina, encourage, jon)",4
conv-30_session_19_D19:7,conv-30,"Triples:
- (jon, work, work)",4
conv-30_session_19_D19:8,conv-30,,0
conv-30_session_19_D19:9,conv-30,,0
conv-30_session_19_D19:10,conv-30,"Triples:
- (gina, open, a_dance_studio)",4
conv-30_session_19_D19:11,conv-30,,0
conv-30_session_19_D19:12,conv-30,,0
conv-30_session_19_D19:13,conv-30,,0
conv-30_session_19_D19:14,conv-30,,0
conv-30_session_2_D2:1,conv-30,"Triples:
- (gina, launch, an_ad_campaign_for_her_clothing_store)
- (gina, start, her_own_clothing_store)",7
conv-30_session_2_D2:2,conv-30,,0
conv-30_session_2_D2:3,conv-30,"Triples:
- (gina, appreciate, appreciate)",4
conv-30_session_2_D2:4,conv-30,"Triples:
- (jon, consider, features_like_size_,_natural_light_,_and)
- (jon, visit, paris)",9
conv-30_session_2_D2:5,conv-30,"Triples:
- (gina, has_memory, Gina_Rome)",4
conv-30_session_2_D2:6,conv-30,,0
conv-30_session_2_D2:7,conv-30,"Triples:
- (gina, avoid, injuries)",4
conv-30_session_2_D2:8,conv-30,"Triples:
- (jon, floor, for_his_dance_studio)",4
conv-30_session_2_D2:9,conv-30,,0
conv-30_session_2_D2:10,conv-30,"Triples:
- (jon, set, his_dance_studio)",4
conv-30_session_2_D2:11,conv-30,"Triples:
- (gina, appreciate, jon_'s_determination_to_make_his_dance_studio)",5
conv-30_session_2_D2:12,conv-30,"Triples:
- (jon, believe, in_himself)",4
conv-30_session_2_D2:13,conv-30,,0
conv-30_session_2_D2:14,conv-30,,0
conv-30_session_2_D2:15,conv-30,,0
conv-30_session_2_D2:16,conv-30,,0
conv-30_session_3_D3:1,conv-30,"Triples:
- (jon, follow, his_passion_for_dance)",4
conv-30_session_3_D3:2,conv-30,"Triples:
- (gina, expand, her_clothing_store)",4
conv-30_session_3_D3:3,conv-30,,0
conv-30_session_3_D3:4,conv-30,"Triples:
- (gina, design, her_clothing_store_space)",4
conv-30_session_3_D3:5,conv-30,,0
conv-30_session_3_D3:6,conv-30,"Triples:
- (gina, choose, furniture_and_decor)",4
conv-30_session_3_D3:7,conv-30,,0
conv-30_session_3_D3:8,conv-30,"Triples:
- (gina, create, a_comfortable_and_inviting_shopping_experience_for_her)",4
conv-30_session_3_D3:9,conv-30,,0
conv-30_session_3_D3:10,conv-30,,0
conv-30_session_3_D3:11,conv-30,,0
conv-30_session_3_D3:12,conv-30,,0
conv-30_session_3_D3:13,conv-30,,0
conv-30_session_3_D3:14,conv-30,,0
conv-30_session_4_D4:1,conv-30,,0
conv-30_session_4_D4:2,conv-30,"Triples:
- (gina, do, do)",4
conv-30_session_4_D4:3,conv-30,"Triples:
- (jon, work, on_his_business)",4
conv-30_session_4_D4:4,conv-30,"Triples:
- (gina, encourage, jon)",4
conv-30_session_4_D4:5,conv-30,"Triples:
- (jon, reach, his_dreams)",4
conv-30_session_4_D4:6,conv-30,"Triples:
- (gina, support, jon)
- (gina, assure, him)
- (gina, express, full_support_for_jon)",10
conv-30_session_4_D4:7,conv-30,,0
conv-30_session_4_D4:8,conv-30,,0
conv-30_session_4_D4:9,conv-30,"Triples:
- (jon, search, for_a_dance_studio_location)",4
conv-30_session_4_D4:10,conv-30,"Triples:
- (gina, encourage, jon)",4
conv-30_session_4_D4:11,conv-30,"Triples:
- (jon, work, on_new_dance_routines)
- (jon, bring, joy_and_fulfillment)",7
conv-30_session_4_D4:12,conv-30,,0
conv-30_session_4_D4:13,conv-30,"Triples:
- (jon, prepare, for_a_dance_competition_near_him_next_month_to_showcase_his_skills)",4
conv-30_session_4_D4:14,conv-30,"Triples:
- (gina, compliment, jon_'s_talent)",5
conv-30_session_4_D4:15,conv-30,,0
conv-30_session_4_D4:16,conv-30,,0
conv-30_session_4_D4:17,conv-30,,0
conv-30_session_4_D4:18,conv-30,,0
conv-30_session_4_D4:19,conv-30,,0
conv-30_session_5_D5:1,conv-30,"Triples:
- (gina, own, a_store_where_she_sells_fashion_pieces)",4
conv-30_session_5_D5:2,conv-30,"Triples:
- (jon, find, joy_and_passion_in_dancing)",4
conv-30_session_5_D5:3,conv-30,,0
conv-30_session_5_D5:4,conv-30,"Triples:
- (jon, run, his_own_dance_studio)",4
conv-30_session_5_D5:5,conv-30,"Triples:
- (gina, team, with_a_local_artist_for_some_cool_designs)",4
conv-30_session_5_D5:6,conv-30,,0
conv-30_session_5_D5:7,conv-30,,0
conv-30_session_5_D5:8,conv-30,"Triples:
- (jon, take, risks)",4
conv-30_session_5_D5:9,conv-30,,0
conv-30_session_5_D5:10,conv-30,"Triples:
- (jon, leave, his_secure_9_5_job)",4
conv-30_session_5_D5:11,conv-30,,0
conv-30_session_5_D5:12,conv-30,,0
conv-30_session_5_D5:13,conv-30,,0
conv-30_session_5_D5:14,conv-30,,0
conv-30_session_5_D5:15,conv-30,"Triples:
- (gina, stand, for_freedom)",4
conv-30_session_5_D5:16,conv-30,,0
conv-30_session_5_D5:17,conv-30,,0
conv-30_session_5_D5:18,conv-30,,0
conv-30_session_5_D5:19,conv-30,,0
conv-30_session_5_D5:20,conv-30,"Triples:
- (jon, run, his_dance_studio)",4
conv-30_session_5_D5:21,conv-30,,0
conv-30_session_5_D5:22,conv-30,,0
conv-30_session_5_D5:23,conv-30,,0
conv-30_session_6_D6:1,conv-30,"Triples:
- (jon, start, start)",4
conv-30_session_6_D6:2,conv-30,,0
conv-30_session_6_D6:3,conv-30,,0
conv-30_session_6_D6:4,conv-30,"Triples:
- (jon, lose, his_job)
- (gina, lose, her_job)",7
conv-30_session_6_D6:5,conv-30,,0
conv-30_session_6_D6:6,conv-30,"Triples:
- (gina, open, an_online_clothes_store_which_she_had_been)",4
conv-30_session_6_D6:7,conv-30,,0
conv-30_session_6_D6:8,conv-30,"Triples:
- (gina, blend, her_love_for_dance_and_fashion)",4
conv-30_session_6_D6:9,conv-30,,0
conv-30_session_6_D6:10,conv-30,,0
conv-30_session_6_D6:11,conv-30,"Triples:
- (jon, start, his_own_business)",4
conv-30_session_6_D6:12,conv-30,"Triples:
- (gina, start, start)",4
conv-30_session_6_D6:13,conv-30,"Triples:
- (jon, inspire, her_determination_awesome)",4
conv-30_session_6_D6:14,conv-30,"Triples:
- (gina, inspire, inspire)",4
conv-30_session_6_D6:15,conv-30,"Triples:
- (jon, motivate, motivate)",4
conv-30_session_6_D6:16,conv-30,"Triples:
- (gina, see, jon)",4
conv-30_session_6_D6:17,conv-30,,0
conv-30_session_6_D6:18,conv-30,"Triples:
- (gina, value, value)",4
conv-30_session_6_D6:19,conv-30,"Triples:
- (jon, encourage, encourage)",4
conv-30_session_7_D7:1,conv-30,,0
conv-30_session_7_D7:2,conv-30,,0
conv-30_session_7_D7:3,conv-30,,0
conv-30_session_7_D7:4,conv-30,"Triples:
- (gina, run, an_online_clothing_store)",4
conv-30_session_7_D7:5,conv-30,,0
conv-30_session_7_D7:6,conv-30,"Triples:
- (gina, build, relationships)",4
conv-30_session_7_D7:7,conv-30,"Triples:
- (jon, learn, learn)",4
conv-30_session_7_D7:8,conv-30,,0
conv-30_session_7_D7:9,conv-30,,0
conv-30_session_7_D7:10,conv-30,,0
conv-30_session_7_D7:11,conv-30,,0
conv-30_session_7_D7:12,conv-30,,0
conv-30_session_7_D7:13,conv-30,,0
conv-30_session_7_D7:14,conv-30,,0
conv-30_session_7_D7:15,conv-30,,0
conv-30_session_7_D7:16,conv-30,,0
conv-30_session_7_D7:17,conv-30,,0
conv-30_session_8_D8:1,conv-30,"Triples:
- (jon, shut, his_bank_account)",4
conv-30_session_8_D8:2,conv-30,,0
conv-30_session_8_D8:3,conv-30,"Triples:
- (jon, handle, changes)",4
conv-30_session_8_D8:4,conv-30,"Triples:
- (gina, attract, new_customers)",4
conv-30_session_8_D8:5,conv-30,,0
conv-30_session_8_D8:6,conv-30,"Triples:
- (gina, fuel, her_creativity)",4
conv-30_session_8_D8:7,conv-30,,0
conv-30_session_8_D8:8,conv-30,"Triples:
- (gina, combine, her_passion_for_dance_and_fashion)",4
conv-30_session_8_D8:9,conv-30,,0
conv-30_session_8_D8:10,conv-30,,0
conv-30_session_8_D8:11,conv-30,,0
conv-30_session_8_D8:12,conv-30,"Triples:
- (gina, focus, focus)
- (gina, plan, plan)",7
conv-30_session_8_D8:13,conv-30,"Triples:
- (jon, expand, his_dance_studio_'s_social_media_presence)
- (jon, host, a_dance_competition)",8
conv-30_session_8_D8:14,conv-30,,0
conv-30_session_8_D8:15,conv-30,,0
conv-30_session_8_D8:16,conv-30,,0
conv-30_session_8_D8:17,conv-30,,0
conv-30_session_8_D8:18,conv-30,,0
conv-30_session_8_D8:19,conv-30,,0
conv-30_session_8_D8:20,conv-30,,0
conv-30_session_8_D8:21,conv-30,,0
conv-30_session_8_D8:22,conv-30,,0
conv-30_session_8_D8:23,conv-30,,0
conv-30_session_8_D8:24,conv-30,,0
conv-30_session_8_D8:25,conv-30,,0
conv-30_session_8_D8:26,conv-30,,0
conv-30_session_9_D9:1,conv-30,"Triples:
- (jon, turn, his_passion_for_dance)",4
conv-30_session_9_D9:2,conv-30,"Triples:
- (gina, admire, jon)",4
conv-30_session_9_D9:3,conv-30,"Triples:
- (jon, fuel, fuel)",4
conv-30_session_9_D9:4,conv-30,"Triples:
- (gina, acknowledge, acknowledge)",4
conv-30_session_9_D9:5,conv-30,"Triples:
- (jon, express, himself)",4
conv-30_session_9_D9:6,conv-30,,0
conv-30_session_9_D9:7,conv-30,"Triples:
- (jon, use, use)",4
conv-30_session_9_D9:8,conv-30,"Triples:
- (gina, spend, time)",4
conv-30_session_9_D9:9,conv-30,"Triples:
- (jon, take, dance_lessons)
- (jon, value, value)",7
conv-30_session_9_D9:10,conv-30,"Triples:
- (gina, bring, bring)",4
conv-30_session_9_D9:11,conv-30,,0
conv-30_session_9_D9:12,conv-30,"Triples:
- (gina, encourage, jon)",4
conv-30_session_9_D9:13,conv-30,"Triples:
- (jon, push, push)",4
conv-30_session_9_D9:14,conv-30,,0
conv-41_session_1_D1:1,conv-41,,0
conv-41_session_1_D1:2,conv-41,"Triples:
- (john, get, get)",4
conv-41_session_1_D1:3,conv-41,"Triples:
- (maria, start, aerial_yoga)",4
conv-41_session_1_D1:4,conv-41,"Triples:
- (john, do, kickboxing)",4
conv-41_session_1_D1:5,conv-41,,0
conv-41_session_1_D1:6,conv-41,"Triples:
- (john, aspire, aspire)",4
conv-41_session_1_D1:7,conv-41,,0
